,productId,title,userId,score,category
103093,B000BP2UC0,Northern Soul Connoisseurs V.2,AOYLVUVF5VZTU,4.0,Music| Pop| R&B| Rock
103095,B000000ZJH,Taylored in Silk,A129YBX5BVNW2,5.0,Music| Blues| Pop| R&B
103119,B000000ZJQ,Best of,A3U3PA6J2XOVFK,5.0,Music| Blues| Pop| R&B| Rock
103127,B000A1QVK2,American Blood/Safety in Numbe,A8IFUOL8S9BZC,3.0,Music| Jazz| Miscellaneous
103135,B0000TSRCY,"Mozart - Cosi Fan Tutte / Barenboim, Roschmann, Kammerloher, Bruera, Gura, Chausson, Berlin Opera",A1ES0C91DRT7UT,4.0,Movies & TV| TV|Music| Classical
103149,B00022LIS4,Best of Chillout Hits 1,A2H3JURQZOHVMB,5.0,Music| Dance & Electronic| Pop
103159,B000000ZKF,Be What You Are [Vinyl],A2KD62P971YDYL,5.0,Music| Christian| Gospel| Pop| R&B
103172,B00005A0GE,Enemy of the Music Business,A3TKL7X26QKKMO,5.0,Music| Alternative Rock| Hard Rock & Metal| Rock
103198,B00005LQ3C,Blue's Clues - Cafe Blue [VHS] (1996),A1ASQ0JYCGINCF,5.0,Movies & TV| Movies|Music| Children's Music
103216,B00017X5HM,Ashes,A22PLUFHYLF0DD,4.0,Music| Alternative Rock| Folk
103217,B000000ZKR,Thursday Night in San Francisco,AL3Z1LZXS0Q1U,5.0,Music| Blues| Pop| Rock
103232,B00002DF1G,Hell Eternal,AGOZ1XYOZ0III,4.0,Music| Hard Rock & Metal
103249,B000006UB9,"1967: The First 3 Singles, 30th Anniversary Edition",A2WQY1B8ZS7QRZ,5.0,Music| Classic Rock| Pop| Rock
103260,B00002DF1K,Symphony of the Damned,A1IMVRSUTB96F5,4.0,Music| Hard Rock & Metal
103261,B000005YWD,"Baby, You Can Get Your Gun!",A8EDTKSPOMRWK,4.0,Music| Blues
103283,B00005178W,No Secrets No Lies,A105S56ODHGJEK,5.0,Music| Pop| Rap & Hip-Hop
103298,B00049QPWE,Don't Smoke In Bed [Vinyl],AXPYGNIC5ZIXS,5.0,Music| Broadway & Vocalists| Jazz| Pop| World Music
103315,B000000ZK0,Blues at Sunrise,A1PBBQQ71EOW4O,5.0,Music| Blues| Pop| Rock
103333,B000005YWQ,If You Want to See the Blues,A3B21LIIKU1W4T,5.0,Music| Blues
103337,B000000ZKK,With A Little Help From My Friends (Stax),AGEJE3WH26UBR,3.0,Music| Blues| Pop| R&B
103352,B0000566D2,Haunted Dance Hall,AM1KNF1AK97SP,4.0,Music| Dance & Electronic
103357,B000005YWI,Soul Searchin',AOYG55WW7V47K,5.0,Music| Blues| Pop| R&B
103367,B000001V6J,Andy Williams - Greatest Hits,AOT1TMLA5PQSD,4.0,Music| Broadway & Vocalists| Jazz| Pop| Rock
103372,B00002DF1J,Interlude,A1GOC8BPERBP9E,4.0,Music| Hard Rock & Metal| Pop
103377,B000005YWE,Sins,AOYG55WW7V47K,5.0,Music| Blues
103425,B00005A0GK,Anarchists of Good Taste,ASZBNS68A7OA9,5.0,Music| Hard Rock & Metal| Pop| Rock
103446,B000000ZKD,Mclemore Avenue,A129YBX5BVNW2,4.0,Music| Blues| Classic Rock| Pop| R&B| Rock
103474,B000000ZKH,Be What You Are,A2KD62P971YDYL,5.0,Music| Christian| Gospel| Pop| R&B
103477,B000051786,Scriptures of Illumina,A2WQY1B8ZS7QRZ,4.0,Music| Dance & Electronic
103487,B0001ZM8UO,Duran Duran Box - Duran Duran/Rio/Seven and the Ragged Tiger,A16XRPF40679KG,3.0,Music| Alternative Rock| Pop| Rock
103494,B000000ZKP,Thursday Night In San Francisco,AL3Z1LZXS0Q1U,5.0,Music| Blues| Pop| Rock
103515,B000001V6I,Gregorian Chants: Advent & Christmas,A2UDGZUEYHULS5,5.0,Music| Classical| Miscellaneous
103519,B0001ZM8U4,"Beethoven: Piano Sonatas, Etc",AFVROUVTT63XM,5.0,Music| Classical
103520,B0006H8VI0,Who Is It,A38QEATH3NODFM,5.0,Music| Alternative Rock
103531,B000000ZK2,Stax Blues Brothers,A25GEWQD25M2L2,4.0,Music| Blues| Country| Dance & Electronic| Gospel| Miscellaneous| Pop| R&B
103563,B000000ZKI,Mr. Big Stuff [Vinyl],AICRDGOQ9KCVA,4.0,Music| Blues| Pop| R&B
103569,B00002DF1D,Kerden,A1SW1QP6C89AIC,5.0,Music| World Music
103572,B000001V63,British Invasion,A2MIJYUH0L6TNE,4.0,Music| Classic Rock| Miscellaneous| Pop| Rock
103574,B0000566DK,Alter Native,A1JJP6UO6OQAZ3,5.0,Music| Hard Rock & Metal
103576,B000005YWT,Healing Feeling,AL3Z1LZXS0Q1U,4.0,Music| Blues
103591,B000000ZK5,Sweet Soul Music: The Stax Groups,AORCXT2CLTQFR,5.0,Music| Miscellaneous| Pop| R&B| Rock
103602,B0006957RG,Osmium [Vinyl],A2EL5NSP3A1OV8,5.0,Music| Classic Rock| Pop| R&B| Rock
103610,B0000566DL,Alternative,A1JJP6UO6OQAZ3,5.0,Music| Hard Rock & Metal
103623,B000000ZKZ,Soul Folk in Action,A3HU0B9XUEVHIM,5.0,Music| Christian| Gospel| Pop| R&B
103626,B000005YWL,"Black Top Blues-A-Rama, Vol. 2",AOYG55WW7V47K,5.0,Music| Blues| Jazz| Miscellaneous| Pop| R&B| Rock
103628,B000M5B9P8,Harvest,AVCRD98TH48RN,5.0,Music| Christian| Hard Rock & Metal| Pop| Rock
103640,B00022LITS,That's So Raven (Blisterpack),A3I675GA2O8I59,4.0,Music| Children's Music| Miscellaneous| Pop| Soundtracks
103684,B0000566DY,Hunter,A1LFRJ3CSQFCI6,5.0,Music| Jazz
103690,B000051781,Live at the Gaslight Cafe NYC 1965,A3N0E03AQD128O,5.0,Music| Blues| Country| Pop| World Music
103693,B000000ZKO,Wednesday Night in Sanfrancisco,AL3Z1LZXS0Q1U,4.0,Music| Blues| Pop| Rock
103704,B000000ZKC,Superblues: All Time Classics 1,A3FWHXSZSTKFIU,5.0,Music| Blues| Miscellaneous| Pop| R&B
103705,B000005YWY,Vol. 5-Live at Tipitina's,AOYG55WW7V47K,5.0,Music| Blues| Jazz| Miscellaneous| Pop| R&B
103710,B000005YW6,She Knocks Me Out!,AOYG55WW7V47K,5.0,Music| Blues
103715,B000001V6B,The New Andy Williams Christmas Album,AUHG8KSHI529U,5.0,Music| Broadway & Vocalists| Classical| Jazz| Miscellaneous| Pop| Rock| Soundtracks
103724,B000000ZKL,With a Little Help From My,AGEJE3WH26UBR,3.0,Music| Blues| Pop| R&B
103733,B000000ZK7,Stax Groups: Sweet Soul Music,AORCXT2CLTQFR,5.0,Music| Blues| Miscellaneous| Pop| R&B| Rock
103734,B0000566DN,Live in Japan: All That ... And Born To Mack,A17ZLPBIOB6GB8,5.0,Music| Rock
103745,B000000ZKM,Wednesday Night In San Francisco,AL3Z1LZXS0Q1U,4.0,Music| Blues| Pop| Rock
103759,B000000ZKA,"Superblues: All-Time Classic Blues Hits, Volume One",A3FWHXSZSTKFIU,5.0,Music| Blues| Miscellaneous| Pop| R&B
103760,B000000ZKY,I'm in a Phone Booth,A3NV0G16V04FYM,5.0,Music| Blues| Pop| R&B
103768,B0001XQ8KM,Beat Bespok: 25 Tailor Made Cuts,A2WQY1B8ZS7QRZ,5.0,Music| Dance & Electronic| Pop| Rock| World Music
103772,B000000ZLT,Good to Me-Live at the Whiskey 2,A3PGGPL7FM9F81,5.0,Music| Blues| Pop| R&B
103781,B00005A0H0,Ghetto Platinum,APB7Q2UGJHK72,5.0,Music| Pop| Rap & Hip-Hop
103804,B000006UCK,Garbage,A13RDDIV5595S7,5.0,Music| Alternative Rock| Classic Rock
104035,B000000ZLX,Blues at Sunset,A12S5XTMAHYYME,5.0,Music| Blues| Pop| R&B| Rock
104045,B00002DF2C,"Brahms: Piano Concerto No.1 / Four Ballades, Op. 10",AEV640MKB3I9J,2.0,Music| Classical| World Music
104051,B000000ZL7,Little Something Extra,AV27XCD34D7VI,4.0,Music| Blues| Pop| R&B
104056,B000F8DTHS,Ultra Weekend 2,AIW5KNFD2114D,5.0,Music| Alternative Rock| Dance & Electronic| Pop
104067,B000000ZLU,Good to Me-Live@Whis,A3PGGPL7FM9F81,5.0,Music| Classic Rock| Pop| R&B| Rock
104077,B000006UC1,Having a Ball at the Villa,A27Q9NX3M3GN63,5.0,Music| Broadway & Vocalists| Jazz| Pop
104097,B000000ZL6,"Estelle, Myrna and Sylvia",A1D2NCC6II2GN9,5.0,Music| Christian| Gospel| Pop| R&B
104105,B0009Y273K,Bio:Chemistry II: Esters And Essays,A3CF1NK9ZSPF5T,5.0,Music| Rap & Hip-Hop
104108,B000005YX0,Peace of Mind,AOYG55WW7V47K,5.0,Music| Blues| R&B
104112,B0001IMDSI,Siberia,A3ADFUS74MLPMA,5.0,Music| Alternative Rock| Pop| Rock
104157,B000001V7W,Annie Get Your Gun: Original London Cast,A2NFTFQYW8GXIQ,1.0,Music| Broadway & Vocalists| Pop| Soundtracks
104162,B000000ZLM,Staple Swingers,A3HU0B9XUEVHIM,5.0,Music| Christian| Country| Gospel| Pop| R&B
104166,B000F8DTHI,Come With Me,A33TRNCQK4IUO7,5.0,Music| Dance & Electronic| Pop
104171,B000000ZLV,I'll Run Your Hurt Away,AI51TJUK9UKJ6,5.0,Music| Blues| Classic Rock| Pop| R&B
104182,B0000566E8,Music From the Night Before,A2ACUB2881HW0X,3.0,Music| Jazz
104192,B00005A0H2,Ghetto Platinum [Vinyl],APB7Q2UGJHK72,5.0,Music| Pop| Rap & Hip-Hop
104196,B000001V7X,Oklahoma! (1947 Original London Cast),A1SMNK99BI7WTE,1.0,Music| Broadway & Vocalists| Pop| Soundtracks
104200,B000000ZLB,Hidden Gems,AKRX88EIKCHXU,5.0,Music| Blues| Pop| R&B
104202,B0006B464O,7th Avenue By Jonathan Butler,A3IM5IGE0JCLHO,5.0,Music| Jazz| R&B
104203,B000001V7T,Showboat (1971 London Revival Cast),A23BA0P1V4LNL5,4.0,Music| Broadway & Vocalists| Pop| Soundtracks
104216,B000000ZLW,Blues at Sunset (Live at Wattstax & Montreux),A12S5XTMAHYYME,5.0,Music| Blues| Pop| R&B| Rock
104237,B002F3BP1I,Live at the Orange Peel and Tennessee Theatre (2009),A2RWGW6TGUX7E5,5.0,Movies & TV| TV|Music| Rock
104252,B000000ZL4,Philosophy Continues,A3TJZ1BLGMR40W,4.0,Music| Blues| Pop| R&B
104259,B00002DF2X,Berlioz: Symphonie Fantastique,ALAJL3S09HBS7,2.0,Music| Classical
104261,B000006UCP,"Lewis, Linda Gail - Out Of The Shadows - CD",A2O8OE08KQ234C,5.0,Music| Country| Jazz| Pop
104263,B000K2RD3A,Magic of,A1G9FX1KV45N41,5.0,Music| Dance & Electronic| Pop| R&B| Rock
104271,B00022LIU2,Debut Live,A3HTX1NOTTWERP,4.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
104275,B000000ZLO,Black & Blue,A129YBX5BVNW2,5.0,Music| Blues| Pop
104279,B000001V7U,The Music Man: Original London Cast (1961),ABH4G7TVI6G2T,3.0,Music| Broadway & Vocalists| Pop| Soundtracks
104281,B00005A0H4,"Nothing Lives Long, He Sang, Only the Earth and the Mountains",A1PS0U16JIGRVK,3.0,Music| Alternative Rock| Pop| Rock
104284,B000006UC8,Miss Baker,A1L9BVPP9IF9E3,3.0,Music| Pop| Rock| World Music
104289,B000006UCO,Buddy's Best,AQ9T9A5WJXVA9,4.0,Music| Jazz| Pop
104290,B00005179Z,Mismo Puerto,A1OTPACBZREIVL,5.0,Music| Latin Music| Rock| World Music
104297,B000F8DTH8,With Voices,A1JD47BAWO83W6,4.0,Music| Jazz| Pop| Rap & Hip-Hop
104299,B000000ZLP,Many Grooves of Barbara,A23I4TZSZYSY1Q,5.0,Music| Pop| R&B
104306,B000006UCC,Disembodied,A3J356L2ADK05Z,5.0,Music| Alternative Rock| Dance & Electronic| Hard Rock & Metal| Miscellaneous| Pop| Rock
104312,B000006UC4,Phineas Rainbow,A2P438Q8ETHVLE,4.0,Music| Jazz| Pop
104325,B000000ZLH,Crosscut Saw,A3B21LIIKU1W4T,5.0,Music| Blues| Pop
104328,B000CCW0IG,Talk,ASR23UHT6DK99,4.0,Music| Rock
104350,B000000ZL3,The Philosophy Continues,A3TJZ1BLGMR40W,4.0,Music| Blues| Pop| R&B
104354,B00022LIUW,Homogenic Live,A3HTX1NOTTWERP,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
104372,B000000ZLQ,Many Grooves of,A23I4TZSZYSY1Q,5.0,Music| Pop| R&B
104380,B00005A0HN,Damn the Machine,AURX0OA5H0NVX,5.0,Music| Hard Rock & Metal| Pop| Rock
104387,B000001V7K,Glen Campbell Live! His Greatest Hits,A8MZ1GNMTKWNC,3.0,Music| Country| Pop| Rock
104396,B000K2RD3K,Complete Vips,A3VZVYWCTGIEV0,4.0,Music| Classic Rock| Pop| R&B| Rock
104398,B000005YXC,Teasin' You,A3SCSOBPOC6Y99,5.0,Music| Blues
104444,B000000ZL2,Uptight,AMQ37QNEIZCGS,5.0,Music| Classic Rock| Pop| R&B| Rock| Soundtracks
104454,B000A2GFV6,Kids Luau,A4D5YUCGK9W9X,5.0,Music| Children's Music| Rock| World Music
104460,B000000ZLR,Mg's,AI51TJUK9UKJ6,4.0,Music| Blues| Pop| R&B| Rock
104465,B00005720V,I Don't Want To [Vinyl],A9Q28YTLYREO7,4.0,Music| Dance & Electronic| Pop| R&B
104466,B000000ZLJ,Remember Me,AI51TJUK9UKJ6,4.0,Music| Blues| Pop| R&B
104469,B000005YX7,Universal Blues,A22BHX1B0M06EK,5.0,Music| Blues| R&B
104478,B000C4CCAK,Suppe and Auber - Overtures,A24B1HPOUB5RVY,5.0,Music| Classical
104479,B000000ZLF,The Blues Don't Change,A12S5XTMAHYYME,5.0,Music| Blues| Pop
104482,B0009XFEBI,Forevermore,AVCRD98TH48RN,4.0,Music| Hard Rock & Metal| Pop
104499,B000NFACNC,In a New Age,A360Q36SWHQ7E9,5.0,Music| Country
104503,B000000ZLS,Stay Out of the Kitchen,AOYLVUVF5VZTU,4.0,Music| Blues| Pop| R&B
104517,B00022LIUM,Post Live,A3HTX1NOTTWERP,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
104530,B0001BS44C,No Depression: What It Sounds Like 1,A8EDTKSPOMRWK,5.0,Music| Alternative Rock| Christian| Country| Folk| Pop| Rock
104533,B000LZ5IBA,Preparate,ADG33WELAQRZJ,5.0,Music| Dance & Electronic| World Music
104540,B000000ZLG,Blues Don't Change,A12S5XTMAHYYME,5.0,Music| Blues| Pop
104543,B000005YY6,Ain't Worried No More,A12YCCZDF6NK76,5.0,Music| Blues
104545,B000005YYA,Let the Dogs Run,AWLISKK9SRZ1T,5.0,Music| Blues
104550,B000000ZMG,The Astors Meet The Newcomers: Sweet Soul From Memphis,AQ4B80F0JSBNI,4.0,Music| Blues| Pop| R&B
104557,B00002DF33,Rimsky-Korsakov: Legend of the Invisible City of Kitezh,A27Q9NX3M3GN63,3.0,Music| Classical
104624,B00002NDKU,Marilyn Manson - God Is in the T.V. [VHS] (1999),A2YB1UZYI727N2,5.0,Movies & TV| TV|Music| Rock
104653,B000001V88,Come Rain Or Come Shine,A303U1MOXG5R1F,5.0,Music| Broadway & Vocalists| Jazz| Pop
104656,B000MRN6DO,Burgers,A12R54MKO17TW0,5.0,Music| Classic Rock| Rock
104688,B000F1HLTM,Transfigured Mozart,A3GRVGD58ZUXD0,5.0,Music| Classical
104689,B000005YY7,Heart of Gold,A3B21LIIKU1W4T,5.0,Music| Blues| R&B
104692,B000027TZ6,"Live On Tour In The Far East, Vol. 1",A1D4PVZ0QWEAW1,5.0,Music| Jazz| Pop
104713,B000001V8C,Fly Me to the Moon,A2R6RA8FRBS608,5.0,Music| Broadway & Vocalists| Jazz| Pop
104717,B000000ZMF,Presenting Isaac Hayes,AORCXT2CLTQFR,4.0,Music| Blues| Pop| R&B
104722,B000001V84,American Portraits,ACDNX5VOK1VGS,4.0,Music| Classical
104731,B0000566FF,Orinoco Flow: The Music of Enya,AM2PV53UX1JEQ,5.0,Music| Pop
104732,B00005A0IA,Feel the Love,A2MX8DP99BZ10M,4.0,Music| Dance & Electronic
104734,B00005A0IM,"Transport, Vol. 4 [Vinyl]",A1IANEBSMVGHS9,4.0,Music| Dance & Electronic| Pop
104791,B000001V8W,Santa's Top 10,A22BPC7LRSGSYQ,4.0,Music| Broadway & Vocalists| Classical| Country| Miscellaneous| Pop
104792,B000000ZMR,Top of the Stax,A1UXMT6XQFZLA1,5.0,Music| Blues| Classic Rock| Dance & Electronic| Miscellaneous| Pop| R&B| Rock
104802,B000JK8OKE,The Mack of the Century... Greatest Hits,A2ETZ7GF5B1712,4.0,Music| Pop| R&B| Rap & Hip-Hop
104811,B0000566FJ,All the Best,A8MZ1GNMTKWNC,5.0,Music| Pop
104819,B0007M8I2I,Goatreich Fleshcult,A28TXEQKNBE6BS,5.0,Music| Hard Rock & Metal| Pop| Rock
104822,B000F8DTIM,Midnattens Widunder,A382AH0YTZJHQ5,4.0,Music| Hard Rock & Metal| Pop| Rock| World Music
104869,B000001V8X,Christmas with Glen Campbell,A2FJCITRT7GQ0N,3.0,Music| Classical| Country| Miscellaneous| Pop
104893,B00005A0I5,Part III [Vinyl],A2NLP8TW1TCKN3,5.0,Music| Pop| R&B| Rap & Hip-Hop
104998,B000000ZMQ,Top of the Stax: 20 Greatest Hits,A1UXMT6XQFZLA1,5.0,Music| Blues| Classic Rock| Dance & Electronic| Miscellaneous| Pop| R&B| Rock
105010,B00005AW2S,Michel Plays,A11HB3LYLIQNZP,5.0,Music| Jazz
105025,B0000566FP,Scatman's World,A3LICQNQLHPFTE,4.0,Music| Dance & Electronic
105056,B000F8DTIW,Visor Om Slutet,A2X7NBUETXC19E,3.0,Music| Hard Rock & Metal| Pop| Rock| World Music
105068,B0001IMDTC,Journey to the Centre of the Eye,A2JJSCIGPZDWHI,5.0,Music| Classic Rock| Pop| Rock
105078,B000005YY9,Big Blue,A2QMRHJOWJSDOQ,5.0,Music| Blues| Pop| Rock
105102,B000000ZM3,Wonderful,AORCXT2CLTQFR,4.0,Music| Blues| Pop| R&B
105104,B000001V8A,The Judy Garland Show: The Man That Got Away [Original Recording],A3KF4IP2MUS8QQ,5.0,Music| Broadway & Vocalists| Jazz| Pop
105108,B00005A0IC,Hunyadi,A33GGROUQRQZS,4.0,Music| Classical| Pop
105114,B000F8DTIC,DJ Ricardo! Presents Out Anthems,AWKRTLXGSNRES,1.0,Music| Dance & Electronic| Pop
105117,B00005A0I4,Part III,A1JRHL29A1ABOT,5.0,Music| Blues| Pop| R&B| Rap & Hip-Hop
105239,B00002NDKV,"AIR: Eating, Sleeping, Waiting and Playing (1999)",A1E371HE68KMWB,5.0,Movies & TV| TV|Music| Dance & Electronic| Pop| Rock
105253,B000000ZMP,Live at the Sahara Tahoe,AQWIXP6E6X2X4,5.0,Music| Blues| Pop| R&B
105269,B000001V8U,Seasons Greetings,A4D5YUCGK9W9X,5.0,Music| Country| Miscellaneous| Pop| Rock
105278,B000J4TT90,Wild & Crazy Guy,AD5JI9UN98JPH,5.0,Music| Miscellaneous
105301,B000000ZM4,Funky London,A3SMNIL7MANHDR,5.0,Music| Blues| Pop
105338,B00005A0ID,Essential Mix,AXFI7TAWD6H6X,5.0,Music| Dance & Electronic| Pop
105349,B000000ZMB,Don't Have to Shop Around,AORCXT2CLTQFR,5.0,Music| Blues| Pop| R&B
105356,B000A1QVN4,Surgeon of the Nightsky Restor,A19HCQSC5FVOXW,5.0,Music| Dance & Electronic| New Age| Rock| World Music
105371,B000000ZM5,Sugar,A5KYDSIJXKA,5.0,Music| Blues| Pop| R&B
105374,B000A1QVNO,Flash of the Spirit,A3MLO4GAD2O9DL,4.0,Music| Jazz| New Age| World Music
105378,B000000ZM9,Ghetto: Misfortune's Wealth,A3U3PA6J2XOVFK,5.0,Music| Pop| R&B| Rock
105396,B0000566F9,Live in Central Park,A1AFKAV50TOB43,3.0,Music| Blues| Country| Rock
105439,B000F8DTI2,Experiment,A2R7ISFA8HC5BD,4.0,Music| Dance & Electronic| Pop
105453,B0000566FY,Coming About,A2GWY78Y3YZ1I6,5.0,Music| Jazz
105458,B000000ZMA,Victim of the Joke: An Opera,AQLKBEVHUQ0JK,4.0,Music| Pop| R&B
105479,B000000ZMM,Shaft,A3OLZXHFGUAMWW,5.0,Music| Pop| R&B| Soundtracks
105519,B0000566FU,Thank You,AKGOX5Y1EWDQV,5.0,Music| Hard Rock & Metal| Rock
105528,B0001UTN7K,Edmond Hall. 1941-1957.,A4D5YUCGK9W9X,5.0,Music| Jazz
105529,B00002DF39,Rimsky-Korsakov: Kashchey the Immortal,A6IPCERKJ6QNP,5.0,Music| Classical
105541,B00005A0IF,Connected,AYTGG6XTVUG7G,3.0,Music| Dance & Electronic| Pop
105558,B000057212,You're Makin' Me High [Vinyl],A9Q28YTLYREO7,5.0,Music| Dance & Electronic| Pop| R&B
105563,B00013NDQY,Tribute to Nine Inch Nails,A2W36OONSDMA03,1.0,Music| Pop| Rock
105566,B000CA9FLS,Going Home,A22PLUFHYLF0DD,4.0,Music| Pop
105569,B0000566FX,Playing It Cool,APN6DO7VHDLTN,3.0,Music| Rock
105575,B000000ZML,Shaft: Music From The Soundtrack (1971 Film),A3HU0B9XUEVHIM,5.0,Music| Blues| Pop| R&B| Soundtracks
105614,B0006MXPTU,Jazz Giants '58,A3GD0ZJBU0IFMP,5.0,Music| Jazz
105632,B00002DF3O,Bach 2000 3: Sacred Cantatas,ADJEVNGP6WI45,4.0,Music| Classical
105633,B000000ZMT,Wattstax,AQLKBEVHUQ0JK,5.0,Music| Miscellaneous| Pop| R&B| Rap & Hip-Hop| Rock| Soundtracks
105644,B0007M8I28,Free Fall Into Fear,A2PEOQGZUX0VEJ,5.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock| World Music
105652,B00002DF34,Rimsky-Korsakov: The Tsar's Bride,AUEHG0DB54B7K,5.0,Music| Classical
105668,B00005A0JM,Van Zant II,A2RWGW6TGUX7E5,4.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
105681,B00002DF4G,Here Comes Louis Smith,AQ9T9A5WJXVA9,5.0,Music| Jazz
105692,B00005A0JA,Contact,A1P2NBM3P3TS2X,4.0,Music| Broadway & Vocalists| Pop| Soundtracks
105715,B000F8DTJ6,Delay (Hybr),AFHOVCMLDWQM0,5.0,Music| Alternative Rock| Dance & Electronic| Miscellaneous| New Age| Pop| Rock
105719,B000000ZNF,Did You Heard Me?/Crown Prince of Dance,AQLKBEVHUQ0JK,5.0,Music| Blues| Classic Rock| Pop| R&B| World Music
105722,B000000ZN1,Double Feature : Music From The Soundtracks Of Three Tough Guys & Truck Turner,AMQ37QNEIZCGS,5.0,Music| Blues| Pop| R&B| Soundtracks
105738,B000001V99,Old Fashioned Christmas,A2UDGZUEYHULS5,4.0,Music| Country| Miscellaneous| Pop
105742,B000000ZNJ,City in the Sky,A3HU0B9XUEVHIM,4.0,Music| Blues| Christian| Gospel| Pop| R&B
105755,B0001FA626,Big World,A4E19TEVRC9RG,5.0,Music| Alternative Rock| Pop
105778,B0000V48VQ,Numan Factor,AJWORT7JAL4GB,4.0,Music| Alternative Rock| Pop| Rock
105781,B00022LIWU,Brazilian Love Affair 5,A3CN9CCJUNIPKT,4.0,Music| Dance & Electronic| Latin Music| Pop| World Music
105788,B00002NDLW,"Verdi - Aida / Maazel, Chiara, Pavarotti, La Scala (1986)",A3U7E2BOFLD3VM,4.0,Movies & TV| Movies|Music| Classical
105814,B000005YZM,Odessey and Oracle,A3O90G1D7I5EGG,4.0,Music| Classic Rock| Pop| Rock| World Music
105930,B0000DINMH,In Goth Daze: The Gothic Video Collection (2003),ADG33WELAQRZJ,5.0,Movies & TV| Movies|Music| Alternative Rock| Rock
105932,B00002DF4R,Fats Navarro 2 (24bt) (Mlps),A1SYLII0808HD6,4.0,Music| Jazz| Pop
105933,B000F1HLU6,"Strauss, Nono, Wagner",A28G1AICORI6M5,5.0,Music| Classical| Folk| Pop
105934,B000001V9O,A 1940's Christmas,A17WEX4I4KKSU0,4.0,Music| Broadway & Vocalists| Classical| Miscellaneous| Pop
105949,B000000ZNK,Let the Music Get Down,AQLKBEVHUQ0JK,5.0,Music| Blues| Christian| Gospel| Jazz| Pop| R&B
105960,B00002DF4E,Bruckner: Symphony No. 9,A227SO7YE6Z0U2,5.0,Music| Classical
105971,B00002NDLX,Shania Twain - Come on Over [VHS] (1999),A3PWF2AQ5XYALW,5.0,Movies & TV| TV|Music| Country| Pop
105996,B00005A0JO,Mars/Venus,A3RV0VQKIM2HSW,5.0,Music| Blues| Pop| R&B| Rock
106026,B000006UEY,Plagiarism,A5KYDSIJXKA,5.0,Music| Alternative Rock| Classic Rock| Pop| Rock
106036,B00002DF4Q,Fats Navarro 1,A1SYLII0808HD6,4.0,Music| Jazz| Pop| Rock
106037,B000000ZND,Best of Two Worlds,A25XB5ULTKOH6F,5.0,Music| Blues| Pop| R&B
106041,B000005YZN,Man Or Myth?,A1XNPOQDLLJJU3,5.0,Music| Dance & Electronic| Pop| Rap & Hip-Hop
106045,B000000ZNH,Do You See What I See,A2UTQCCMMRG13R,5.0,Music| Blues| Pop| R&B| Rock
106059,B00005A0J9,Rivera,A35WUMHU9BV57Y,5.0,Music| Latin Music| World Music
106074,B0000566GD,Seals & Crofts - Greatest Hits,ALR35EFI69S5R,4.0,Music| Pop
106081,B000000ZN2,Double Feature,AMQ37QNEIZCGS,5.0,Music| Blues| Pop| R&B| Soundtracks
106105,B000000ZNE,Love Maze,A3M88RCAR2T804,3.0,Music| Blues| Pop| R&B
106115,B000IMVNN8,Poulenc: Gloria / Honegger: Symphony No. 3 ~ Jansons [Hybrid SACD],A2AIMXT9PLAM12,5.0,Music| Classical
106117,B0001M6GEQ,Lunar Strain,A2X7NBUETXC19E,3.0,Music| Hard Rock & Metal| Pop| Rock
106133,B00002DF4O,Real Mccoy,A2OFSDJB3MVQ16,5.0,Music| Jazz| Pop| Rock
106157,B000005YZP,Man Or Myth,A1XNPOQDLLJJU3,5.0,Music| Dance & Electronic| Pop| Rap & Hip-Hop
106162,B000006UE0,Product,A1N7GXDLOFCSJJ,3.0,Music| Alternative Rock| Jazz| Pop| Rock
106189,B000001V9J,Christmas Through the Years,AUXIHD1MB68C1,5.0,Music| Broadway & Vocalists| Classical| Jazz| Miscellaneous| Pop
106201,B000000ZN9,Stormy / Feel the Warm,AORCXT2CLTQFR,3.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
106219,B00005A0JQ,Criminal Minded,A2AKFJOWF71WGV,5.0,Music| Blues| Pop| R&B| Rap & Hip-Hop
106285,B000A2GFXO,Massafat,A23P4LNAA0KKQO,5.0,Music| Dance & Electronic| Pop| World Music
106296,B000005YZH,Take Your Best Shot,AZDL23124GWH3,4.0,Music| Blues| Pop
106308,B00002DF4N,I Want to Hold Your Hand,ASM1HMT2FKIL6,5.0,Music| Jazz| Pop
106321,B00005A0JD,Thunder & Roses,A3RC3AK8UN89I9,3.0,Music| Country| Pop
106335,B000005YZQ,Sorry in Pig Minor [Vinyl],AT576Z9DC6HJ0,5.0,Music| Alternative Rock| Pop| Rock
106339,B0000566G9,Lovedrive,A22N03OBDDVSEB,5.0,Music| Classic Rock| Hard Rock & Metal
106392,B000000ZNW,Elizabethan Music for Dulcimer,AZC562U18BK2S,5.0,Music| Classical| Folk| Jazz| Pop
106394,B000KU6RHU,A Child's Garden of Freberg,A1GGOC9PVDXW7Z,5.0,Music| Miscellaneous
